let_eng_id,let_type_id,case
25778,11508,PC
15937,14813,PC
6029,34407,PC
25013,9774,PC
51206,29476,PC
23197,801637,PC
41650,45527,CV
30401,131835,PC
7585,38735,CV
8122,461,CV
24760,11993,PC
25564,7071,PC
36815,25555,CV
325,1137,PC
20542,11501,CV
4694,7276,PC
39879,131289,PC
36444,53736,PC
26672,9611,PC
45695,802977,CV
25587,53663,PC
45901,142741,PC
32297,107533,PC
15950,12059,PC
45667,49371,CV
17561,5466,PC
45500,802554,CV
40691,48482,CV
19115,7561,CV
21099,10915,CV
22621,148009,PC
43398,51477,PC
19386,140010,PC
49615,802751,CV
22917,134842,PC
5817,58186,CV
22376,19710,CV
4269,4029,PC
36458,37426,PC
18588,110900,PC
17171,25442,CV
35604,113872,PC
8849,5411,CV
28565,19728,CV
34960,113092,PC
34081,105745,PC
28259,53393,PC
32416,110732,PC
50025,156230,PC
17005,12642,PC
43719,50532,PC
32195,24714,PC
26626,23710,PC
27714,52439,CV
4290,5140,PC
25831,131781,PC
48277,57974,CV
36444,43347,PC
32083,111048,PC
39854,143946,PC
22984,18466,CV
38076,44979,CV
47572,150793,PC
18960,8910,CV
28098,59068,PC
37622,42109,CV
36815,24501,CV
32619,125165,PC
31838,14222,PC
16899,816,CV
4780,7100,PC
18561,100296,PC
41240,44982,CV
33716,33239,CV
18649,15419,CV
18657,20457,PC
19886,21892,PC
36457,48026,PC
36342,37508,PC
24491,43854,CV
20016,4434,PC
30401,120539,PC
34912,128406,PC
42368,131700,PC
37080,25192,CV
10710,20665,PC
47412,148757,PC
37341,126314,PC
42474,21629,PC
25056,9698,PC
33737,35172,CV
21885,16415,PC
45274,146689,PC
5769,565,CV
42077,156224,PC
18922,8461,CV
24423,22508,PC
7779,56405,CV
23714,27550,PC
16909,58961,CV
28213,118497,PC
5789,679,CV
9893,5705,PC
20044,19599,PC
29933,122876,PC
22663,18082,PC
38266,28758,CV
20055,66057,CV
28443,16771,CV
42539,29883,PC
27849,15459,CV
38100,47449,CV
37993,42628,CV
32619,127634,PC
28572,54687,CV
16591,22544,CV
41166,38724,CV
18641,62226,CV
25081,49894,PC
5811,13248,CV
23882,58708,PC
6676,3641,CV
35229,801084,PC
31305,116832,PC
19922,31672,PC
36484,50191,PC
43275,140545,PC
22152,800054,CV
44818,64812,CV
11611,145117,PC
32619,131858,PC
23769,10110,CV
29251,100831,PC
23396,9096,CV
25592,126094,PC
23178,31974,PC
9687,9065,PC
9226,52301,CV
18481,128550,PC
19937,106087,PC
20395,19459,PC
18641,61677,CV
22152,64825,CV
45696,802779,CV
37560,144734,PC
36441,37487,PC
39156,138600,PC
31764,18595,PC
38882,28984,CV
45720,145693,PC
5203,3075,PC
38379,31126,CV
9351,19791,CV
5099,2162,PC
47540,33418,CV
47602,52820,CV
16383,16620,PC
28384,4629,PC
32993,146650,PC
1238,1391,PC
3478,4015,PC
21271,30425,PC
7663,53671,CV
21246,5197,PC
15901,145490,PC
32534,145619,PC
22860,803750,CV
11391,3258,CV
25843,32884,PC
16825,20779,CV
40294,34521,CV
41397,152951,PC
20873,61732,CV
35481,133655,PC
31131,5995,PC
36444,125383,PC
31119,12270,PC
38113,45509,CV
11359,8353,PC
22621,54210,PC
36535,46823,PC
44984,44088,CV
13088,26253,PC
13968,59714,CV
37382,27260,CV
20336,34211,CV
30217,144643,PC
3818,8633,PC
25563,100127,PC
2462,9119,PC
4952,141708,PC
8642,20624,CV
23620,31156,PC
35243,59275,CV
27814,15243,CV
44808,51239,CV
35034,128847,PC
7788,56324,CV
50205,156021,PC
38769,129032,PC
30531,107749,PC
26179,24471,PC
29829,36586,CV
4694,46211,PC
29735,138596,PC
15415,7392,CV
5110,33471,PC
41969,26731,PC
23791,112369,PC
9505,23661,PC
15228,5732,PC
18931,34194,CV
30058,8482,PC
34945,16347,CV
26562,55244,PC
27635,22986,CV
22068,124507,PC
20521,26559,PC
45606,151091,PC
5716,92,CV
21605,31238,PC
35012,16253,CV
27610,35786,CV
35013,33406,CV
31320,139931,PC
38447,47893,CV
25591,125060,PC
32115,32972,CV
1236,6651,PC
2870,2396,PC
16728,16884,PC
17294,111673,PC
26937,9267,PC
28436,100106,PC
25165,126672,PC
19006,131203,PC
16276,23326,PC
44522,13236,PC
25238,58124,CV
47541,155678,PC
24735,33369,PC
26070,5963,PC
5860,38112,CV
24613,33012,PC
8615,5845,CV
49575,800835,PC
30376,140256,PC
26581,10312,PC
1178,1581,PC
18903,9716,CV
23722,123872,PC
31226,138318,PC
15628,10153,PC
35012,33485,CV
28967,1471,CV
6301,58214,CV
5509,123987,PC
25552,17584,PC
43959,27752,PC
18971,20866,CV
24778,10205,PC
38473,55469,PC
27015,14806,CV
31927,31128,CV
50622,156777,PC
24880,120753,PC
38722,43275,CV
4016,6296,PC
22406,124125,PC
20368,8891,CV
4714,10018,PC
8884,20666,CV
26372,29297,PC
19865,21951,PC
43267,14544,PC
22071,26896,PC
30515,38595,CV
22222,30976,PC
27605,18241,CV
31931,32109,CV
50546,800450,PC
23639,58399,PC
9456,14238,PC
45361,47270,CV
38261,29354,CV
18221,128527,PC
33716,33662,CV
38170,38343,CV
43469,109316,PC
21157,801523,CV
47540,15611,CV
39570,14411,PC
4478,4717,PC
54459,802447,CV
37487,801874,CV
17292,30588,PC
49947,157806,PC
36799,24652,CV
26729,19861,PC
25000,26282,PC
37105,33539,CV
44855,63659,CV
18382,127351,PC
30362,113405,PC
52494,65519,CV
34129,5377,PC
17949,105770,PC
4682,17459,PC
25377,23899,PC
35775,19405,PC
7656,53833,CV
20863,31066,PC
20368,11613,CV
21311,18283,CV
16628,19980,CV
16360,15713,PC
27189,133595,PC
37361,100871,PC
14988,11199,PC
4620,3840,PC
20466,32443,CV
34122,24679,CV
7655,53650,CV
20934,58712,PC
16826,9476,CV
24607,56536,PC
2938,4003,PC
26574,28231,PC
19017,9447,CV
25519,15589,CV
2350,125426,PC
1672,35106,CV
11591,11342,PC
33911,33756,CV
8810,5159,CV
24802,55583,PC
5902,25688,CV
15413,24298,CV
51914,150532,PC
17343,17954,PC
25519,18218,CV
23247,11180,CV
32911,119248,PC
21399,44703,PC
31672,5840,PC
28189,16609,CV
22678,6345,PC
41248,65918,CV
27715,52851,CV
11133,7856,CV
23437,31146,CV
34487,118604,PC
27734,15347,CV
27098,18199,PC
28082,15948,CV
29250,144933,PC
2498,800817,PC
43533,6452,PC
31923,31147,CV
6292,651,CV
26977,117604,PC
30548,107762,PC
34617,28507,CV
2623,1132,PC
27804,108644,PC
5771,646,CV
16205,11009,CV
3613,22083,PC
22159,30955,PC
6017,6436,CV
18902,800986,CV
36539,50923,PC
36342,115532,PC
2159,27632,PC
39929,139959,PC
45956,25547,CV
8812,5180,CV
17853,7939,CV
28147,24089,CV
8844,5559,CV
53357,801082,CV
18801,14347,CV
20801,24253,PC
50137,161479,PC
52989,800274,CV
37961,45284,CV
13352,5699,PC
38256,30489,CV
37487,802001,CV
44581,42141,CV
25224,34909,PC
3758,15746,PC
45697,802830,CV
30665,110682,PC
27587,15007,CV
26797,55714,PC
19552,21206,PC
28572,54733,CV
27546,51305,CV
34348,22702,CV
31285,16271,PC
43430,27693,PC
35866,40200,CV
27509,26778,CV
4518,4125,PC
23105,30975,PC
4000,6319,PC
11328,735,PC
36426,37591,PC
45667,800193,CV
35865,27912,CV
20241,58730,PC
28178,131772,PC
32115,32521,CV
9497,5332,PC
800,20988,PC
45956,51103,CV
25237,58469,CV
44858,62924,CV
18097,8789,CV
23658,135686,PC
19300,122398,PC
23145,31178,CV
37624,41718,CV
29182,65584,CV
8618,59513,CV
38035,44204,CV
20840,28133,PC
31692,49438,CV
20371,11046,CV
7769,65994,CV
33716,33290,CV
20351,18171,PC
25744,12098,PC
36315,37636,PC
20341,14770,CV
33850,128748,PC
20873,24202,CV
16368,12492,PC
27722,18537,CV
40843,147705,PC
45482,47588,CV
18989,19725,PC
9226,25952,CV
44583,41980,CV
48746,152670,PC
21023,9208,CV
17978,59957,PC
47995,53687,CV
42072,14723,PC
38421,155574,PC
22606,31146,PC
8863,18864,CV
27077,14884,CV
39307,146459,PC
18827,56055,CV
33736,35159,CV
39971,140117,PC
26603,31446,PC
30705,37484,PC
36277,122827,PC
45001,43984,CV
2516,25567,PC
36798,802979,CV
35754,127059,PC
39445,142292,PC
31368,122144,PC
29874,121240,PC
2114,514,PC
42456,31885,PC
37596,41907,CV
34446,126227,PC
14508,60303,CV
40879,144688,PC
24860,13087,CV
5105,3898,PC
33659,31212,CV
7656,53583,CV
36586,134309,PC
38836,39498,CV
19785,134387,PC
9969,6927,PC
43961,114448,PC
2017,3725,PC
35013,35402,CV
48015,55787,CV
52098,52160,CV
8478,30056,PC
29361,136172,PC
9224,52340,CV
45695,803026,CV
28149,801003,CV
47540,15683,CV
7769,55125,CV
5327,22784,PC
5105,3897,PC
45925,150199,PC
48727,29141,CV
3820,26525,PC
7757,54662,CV
15408,24916,CV
42027,155469,PC
45889,146809,PC
9219,52413,CV
36500,116439,PC
53974,801840,CV
1354,17003,PC
32231,16516,CV
35013,15594,CV
31278,111841,PC
33765,59378,PC
7770,53364,CV
38289,137068,PC
3721,3510,PC
11610,17750,PC
34987,128918,PC
16296,7028,CV
14209,125585,PC
35683,138226,PC
18804,14382,CV
2678,1209,PC
43780,113317,PC
18350,2848,CV
33184,116212,PC
36282,42837,PC
49936,155538,PC
31623,10934,PC
28245,38738,CV
23783,32161,PC
27715,8055,CV
35871,138937,PC
18405,16402,PC
39473,140523,PC
37622,41854,CV
18132,29585,PC
8329,16704,CV
35167,49920,CV
2316,3301,PC
16591,10484,CV
24884,145316,PC
19279,20069,PC
29201,26042,CV
9220,52258,CV
37569,29837,PC
18930,14301,CV
32619,136269,PC
28955,55950,CV
33072,11713,PC
37712,46196,CV
25519,35258,CV
18612,121589,PC
39861,139781,PC
7758,56068,CV
38516,13044,PC
25564,33076,PC
46107,147433,PC
24440,26633,PC
33911,35411,CV
19100,8684,CV
20923,142975,PC
46664,150081,PC
43738,21266,PC
23087,31543,CV
28082,33180,CV
21888,28458,PC
53355,801512,CV
22151,801773,CV
32303,108154,PC
22150,17257,CV
42758,31849,PC
44176,143604,PC
18764,129004,PC
7793,56582,CV
25296,29102,PC
5459,144647,PC
37624,41717,CV
34872,31598,CV
30084,151510,PC
2140,8600,CV
39802,139589,PC
35582,50033,CV
26939,34504,PC
35013,18250,CV
51119,158331,PC
28082,16182,CV
24104,12585,CV
27779,45171,CV
3387,13921,PC
44592,157813,PC
31230,108278,PC
36799,27461,CV
30799,24538,CV
21308,54236,CV
16249,7663,CV
53511,139640,PC
36400,113819,PC
21889,27527,PC
3249,1998,PC
21999,43632,PC
40822,57454,PC
40686,47665,CV
9193,20422,CV
33737,35153,CV
5319,33145,PC
27064,139798,PC
33737,35824,CV
28967,53502,CV
17068,18070,PC
39404,136735,PC
17373,54980,CV
28158,49317,CV
29012,24724,CV
20405,41818,PC
25482,29087,PC
691,2271,PC
39193,146890,PC
25519,15563,CV
17575,126273,PC
37847,29309,CV
18641,9807,CV
29042,41035,CV
36815,802051,CV
35971,108488,PC
25519,16252,CV
18804,14379,CV
8826,24365,CV
47418,57912,CV
20297,39397,CV
36218,133920,PC
36797,21583,CV
6695,27438,PC
7732,55896,CV
13368,124576,PC
499,36676,PC
23124,55611,CV
21171,19035,PC
45670,800280,CV
24568,1046,PC
19678,54571,PC
221,1501,PC
35013,33492,CV
36817,51018,CV
34258,800396,PC
30318,18889,CV
38100,42521,CV
8537,14537,CV
38223,49074,CV
36526,120442,PC
37117,25392,CV
23312,34975,PC
16507,7149,CV
24423,32685,PC
17526,132345,PC
21308,56506,CV
27970,59080,PC
18154,801217,PC
31923,31344,CV
8538,6254,CV
4498,109373,PC
1681,44667,PC
8538,6687,CV
8259,58556,CV
36299,126324,PC
24631,107964,PC
29415,116591,PC
7659,1013,CV
8906,24856,CV
36799,802071,CV
17991,18602,PC
43877,21631,PC
1703,34067,PC
44933,43898,CV
34774,127988,PC
26694,135204,PC
20543,11013,CV
27195,133605,PC
50698,126152,PC
20368,11570,CV
40430,28757,CV
35796,131965,PC
21049,26637,CV
45404,144641,PC
25238,58356,CV
39230,34112,CV
38038,28377,CV
45701,50498,CV
38458,47477,CV
32745,107559,PC
3222,7730,PC
24019,37600,CV
8001,6440,CV
18851,129184,PC
20632,9591,CV
7781,2572,CV
23899,19359,PC
53792,152502,PC
27610,33558,CV
7693,56566,CV
26785,55698,PC
10978,2229,CV
23668,12034,CV
18148,18590,PC
8540,6006,CV
5097,4034,PC
32570,34119,PC
30340,57079,CV
1561,14148,PC
40249,105786,PC
28572,55891,CV
29007,62058,CV
38585,57834,CV
43242,126377,PC
35012,33623,CV
29657,34911,PC
23694,57054,CV
36799,45674,CV
19103,8704,CV
47993,55937,CV
5532,5589,PC
22854,8153,PC
8540,6368,CV
51260,157133,PC
17457,62249,CV
47610,150158,PC
30796,22836,PC
33053,128127,PC
17652,115884,PC
18827,55633,CV
27691,8476,PC
16514,34167,PC
28178,59046,PC
8906,5507,CV
42349,141515,PC
23723,32948,PC
37771,45435,CV
25693,54521,PC
15949,12059,PC
33634,50477,PC
36817,27053,CV
39781,29841,PC
35012,15897,CV
37784,33117,CV
3658,4431,PC
6327,4336,CV
22125,55734,PC
45327,152111,PC
37380,136057,PC
18979,52934,CV
28611,126627,PC
44977,43762,CV
35385,135697,PC
37191,149659,PC
23661,119762,PC
36799,23587,CV
35169,57627,CV
30250,123357,PC
30432,110110,PC
32631,126072,PC
38554,138997,PC
26054,13472,PC
18797,122442,PC
5778,8283,CV
23901,19555,PC
45703,50556,CV
20584,25476,PC
44913,43968,CV
31935,31336,CV
19970,38698,CV
28055,34327,CV
27715,52792,CV
36461,37404,PC
32116,32790,CV
26330,113222,PC
20398,17270,PC
2220,939,PC
22441,146048,PC
37728,29492,CV
10290,58997,PC
18139,59105,PC
34945,16370,CV
38458,43215,CV
18807,14406,CV
22152,802634,CV
37597,42073,CV
24114,37343,CV
8587,59517,CV
33053,58925,PC
32931,137502,PC
28188,21131,CV
6671,24376,CV
25808,54326,PC
33716,33540,CV
199,127226,PC
23771,156972,PC
45695,24575,CV
37790,48713,CV
19017,60151,CV
44973,43771,CV
4688,3395,PC
35242,50043,CV
3624,126112,PC
8194,654,CV
28105,15445,CV
18029,17896,PC
22149,19650,PC
45010,57004,PC
27619,28162,CV
51334,158530,PC
52927,66262,CV
24509,28005,CV
8537,6050,CV
7757,55871,CV
25806,142749,PC
31274,800675,PC
32052,112751,PC
5682,34208,PC
25598,31262,CV
40824,144691,PC
23692,31151,CV
38135,42603,CV
26048,13559,PC
40662,141024,PC
10150,35065,PC
44525,144546,PC
45210,139738,PC
25024,18556,PC
36315,120475,PC
22970,8857,CV
50520,29679,CV
16450,16796,PC
5713,13230,CV
22152,49743,CV
23684,38599,CV
48658,148071,PC
25825,17474,PC
28082,35423,CV
28133,24197,CV
51211,127586,PC
49379,152924,PC
21623,10565,CV
29826,801444,CV
31681,14193,PC
3930,2818,PC
33716,21603,CV
18366,30857,PC
42932,114481,PC
7769,65939,CV
5116,2267,PC
16332,12214,PC
8906,5479,CV
12668,8932,PC
37382,27460,CV
33911,15958,CV
35792,138336,PC
40289,33913,CV
18461,19088,PC
44782,43600,CV
36800,25353,CV
28575,106292,PC
8521,4012,CV
38331,137208,PC
32753,143559,PC
32420,122197,PC
22491,106998,PC
21794,17889,PC
37622,31670,CV
17652,138464,PC
8811,803431,CV
25259,10511,PC
7769,55221,CV
18841,121792,PC
28432,55172,PC
23084,32082,CV
43378,129563,PC
29251,116124,PC
29225,101150,PC
48285,57320,CV
17561,13460,PC
37818,45739,CV
45622,155316,PC
27605,18041,CV
43398,56533,PC
6658,4399,CV
9264,52907,CV
4692,3377,PC
47484,19689,CV
1873,116233,PC
7683,1126,CV
34352,58370,PC
27635,18410,CV
25011,9789,PC
33736,35829,CV
19728,56082,PC
46106,147428,PC
28140,57002,CV
36815,51152,CV
22487,14707,PC
26069,143108,PC
10561,3006,CV
41397,144631,PC
18960,55517,CV
39705,137583,PC
19791,22080,PC
11729,25024,CV
22377,10740,CV
17371,53571,CV
3913,28740,PC
38170,43350,CV
5147,28355,PC
38443,46542,CV
4182,13372,PC
45701,50476,CV
45972,25622,CV
10832,2291,CV
2316,33097,PC
22500,111513,PC
24055,57471,PC
18830,55675,CV
45695,25816,CV
10393,2714,CV
41397,156356,PC
6634,20637,CV
21859,111198,PC
45606,145850,PC
28160,21918,CV
24749,10061,PC
38147,28724,CV
19935,25665,PC
54674,160843,PC
14922,18948,PC
11549,15797,PC
7788,56348,CV
11728,3561,CV
23721,803343,CV
45956,25304,CV
18083,134197,PC
7693,1090,CV
45005,121504,PC
37627,139849,PC
33911,15922,CV
21408,56495,PC
23542,33336,PC
17050,11710,CV
38792,32379,CV
8910,5453,CV
33725,33277,CV
40440,29362,CV
28082,16105,CV
20368,11335,CV
40801,141241,PC
13931,5413,PC
39227,138784,PC
3934,2767,PC
18417,18715,PC
34643,155707,PC
35721,136155,PC
38109,30298,CV
37542,10137,PC
35167,23955,CV
47460,65319,CV
7665,1033,CV
17425,16413,PC
32619,146011,PC
30433,128652,PC
15413,24891,CV
9166,4218,CV
5031,1701,PC
48999,147173,PC
22151,22978,CV
24060,12524,CV
28411,14602,PC
16332,129396,PC
19667,18644,PC
17625,10412,PC
34718,138099,PC
38103,29513,CV
52098,52064,CV
22151,20398,CV
4063,1948,PC
29548,59521,PC
34945,16364,CV
36800,27238,CV
25303,29082,PC
16338,16333,PC
28967,1726,CV
32062,53930,PC
16825,7518,CV
37747,44536,CV
40485,38923,CV
31356,128718,PC
32135,110738,PC
38818,30631,CV
1249,1963,PC
18097,11358,CV
36797,27400,CV
28965,54445,CV
38708,32943,CV
20654,23390,PC
5762,58436,CV
18131,17952,PC
46635,127614,PC
43534,54066,PC
20365,31122,CV
31934,31260,CV
21682,13534,PC
16712,7196,CV
27599,44376,CV
25618,31343,CV
24476,62685,CV
49948,146116,PC
27610,15745,CV
38109,47217,CV
24010,56234,PC
38717,32909,CV
43286,123886,PC
8157,58579,CV
10576,2277,CV
48166,14377,PC
30372,115686,PC
31795,107482,PC
22104,26501,PC
37343,108254,PC
19701,4189,PC
41799,141585,PC
20879,9783,CV
25155,5994,PC
37036,135643,PC
7781,56602,CV
31581,129398,PC
47540,33324,CV
48030,4059,PC
17171,25454,CV
24135,40405,CV
1670,801518,CV
15050,7511,CV
2354,14049,PC
24544,32914,PC
25618,31383,CV
32889,48213,PC
40672,141127,PC
32619,136132,PC
38895,39277,CV
5051,773,PC
33547,134919,PC
4353,14465,PC
34723,113194,PC
40741,48187,CV
28158,17443,CV
83,2520,PC
37987,28703,CV
16374,7828,PC
38705,32938,CV
45736,120261,PC
5730,271,CV
10829,10494,CV
49397,153038,PC
49,35066,PC
29276,20915,PC
22152,802669,CV
6096,394,CV
28017,58680,PC
21230,10283,CV
20391,19039,PC
37506,803175,CV
33736,33585,CV
45598,19363,PC
31951,35058,PC
33043,109370,PC
25860,65641,CV
51531,151572,PC
7781,54310,CV
3770,27393,PC
5791,58446,CV
32005,47842,CV
21292,53221,CV
8607,5871,CV
39977,145713,PC
25710,124392,PC
20878,57067,CV
135,139,PC
37382,26674,CV
33911,35793,CV
44453,41793,PC
29094,16617,CV
1398,15216,PC
32384,111886,PC
37119,51011,CV
4662,9499,PC
4917,4462,PC
44657,141969,PC
22151,800011,CV
32116,32887,CV
8826,24867,CV
2071,34016,PC
27598,40663,CV
15208,123611,PC
43074,34755,PC
22153,17429,CV
29579,136374,PC
7764,1371,CV
35916,27901,CV
45491,48318,CV
27610,35176,CV
16523,65874,CV
45042,44475,CV
5810,59235,CV
31573,23032,PC
27610,15910,CV
15609,15658,PC
31593,122844,PC
32115,41587,CV
25303,127548,PC
28057,23614,CV
16913,20801,CV
6664,3742,CV
32838,136464,PC
9160,52658,CV
33911,15576,CV
45959,24532,CV
25096,122103,PC
45669,49423,CV
33716,35121,CV
39995,12130,PC
40471,42947,CV
31667,119166,PC
35013,35243,CV
2805,6787,PC
33811,120195,PC
37210,38397,PC
39770,801093,PC
24379,13953,PC
6138,8380,CV
29735,120128,PC
25621,31574,CV
31575,17010,PC
8017,6458,CV
34233,125266,PC
50803,156885,PC
16513,802409,CV
36797,802932,CV
28929,56797,CV
4447,3902,PC
2031,8821,PC
16319,108404,PC
29438,132023,PC
1185,1061,PC
28160,17453,CV
28498,100273,PC
29939,100992,PC
28037,129543,PC
42711,105963,PC
19785,31243,PC
18647,24936,CV
17205,14023,CV
28496,61902,CV
17870,13620,CV
43986,40096,PC
49189,158391,PC
25639,122714,PC
18832,19026,PC
16825,9475,CV
39378,139115,PC
44584,41665,CV
24476,62683,CV
33850,144751,PC
40289,33940,CV
12988,14155,PC
20543,11264,CV
23657,151805,PC
47456,51906,CV
34122,27328,CV
19951,8680,CV
34075,131568,PC
20342,9877,PC
24494,43895,CV
20297,26247,CV
37401,36921,CV
16307,10361,PC
53442,800891,PC
43346,41570,PC
9728,2733,PC
1528,44346,PC
41034,147447,PC
28082,15811,CV
31187,14804,PC
21329,26465,CV
17322,3862,PC
3366,7667,PC
5731,8518,CV
25820,109390,PC
25303,29095,PC
16879,7890,CV
39313,141569,PC
26175,13893,PC
16826,11177,CV
36441,111581,PC
44065,144938,PC
23848,18020,PC
37261,33812,PC
38161,800350,CV
37847,29549,CV
19000,7743,CV
7766,54768,CV
33837,155700,PC
13928,16709,PC
23699,61578,CV
21299,55205,CV
22958,31137,CV
8203,8365,CV
35319,130085,PC
21098,10914,CV
48005,56551,CV
26995,34979,PC
40612,36807,CV
11729,25007,CV
38098,46188,CV
37439,26909,CV
35721,141403,PC
33736,35222,CV
28554,107936,PC
18327,50951,PC
17676,18597,PC
10289,7537,PC
28129,61904,CV
37382,27217,CV
50833,13342,PC
8538,6255,CV
2335,21425,PC
37119,51176,CV
19951,11154,CV
42446,132999,PC
10911,2486,CV
15460,11460,PC
29990,5891,PC
36609,112573,PC
14870,10455,PC
3820,5688,PC
30881,134547,PC
3715,13170,PC
27738,28925,CV
5697,7689,CV
53959,801825,CV
32633,18450,PC
27610,35560,CV
28889,17693,CV
40487,34453,CV
9158,26487,CV
25263,32094,PC
37350,146413,PC
9186,52605,CV
30987,129267,PC
18891,19410,PC
45453,1820,PC
3797,3581,PC
18561,115376,PC
31989,117044,PC
28522,51426,PC
22184,28834,PC
29878,113297,PC
24047,35854,CV
37823,31065,CV
28150,57363,CV
33525,111942,PC
13335,10981,CV
42763,26813,PC
45970,50855,CV
35012,33211,CV
8608,5839,CV
20954,19367,PC
7764,66076,CV
36390,107428,PC
44813,802105,CV
38448,47574,CV
17372,8935,CV
18830,55762,CV
44579,41633,CV
19097,8871,CV
19651,110689,PC
8583,5767,CV
5799,58537,CV
28082,18218,CV
36570,24443,PC
37982,47817,CV
3948,49906,PC
38736,143552,PC
32418,136687,PC
36692,134318,PC
18830,9037,CV
31803,116791,PC
6665,3600,CV
20370,7996,CV
27090,14914,CV
19299,28034,PC
12189,4035,CV
35541,18284,CV
15049,1706,CV
17571,8087,PC
5055,2039,PC
8609,14575,CV
25421,10935,PC
34681,22912,CV
38007,46717,CV
5691,64,CV
49381,57782,CV
36817,50967,CV
24884,137987,PC
24882,136150,PC
9223,25935,CV
24736,16028,PC
36611,47829,PC
40831,145610,PC
9103,12695,CV
33123,36567,CV
20265,128965,PC
7879,8066,CV
20878,9789,CV
15728,138552,PC
32118,32551,CV
18517,18759,PC
45671,49426,CV
18240,17785,PC
29418,801529,CV
38633,38200,CV
26982,22258,CV
24379,992,PC
48002,55730,CV
29587,108237,PC
33507,136426,PC
18570,34421,PC
8607,5856,CV
14068,59693,CV
42726,126511,PC
16317,25249,PC
27599,46972,CV
44977,43935,CV
18520,30823,PC
17370,11362,CV
50094,58026,CV
24544,8369,PC
28192,16687,CV
36489,121613,PC
16900,59296,CV
45723,130612,PC
26480,14799,PC
40361,34292,CV
45978,50308,CV
43986,39397,PC
8518,60123,CV
32371,142204,PC
24631,13158,PC
52099,52055,CV
28082,35267,CV
17641,7924,CV
21057,36292,CV
46561,148159,PC
9219,3686,CV
19376,126220,PC
27068,14874,CV
20741,129435,PC
5817,58272,CV
37596,42081,CV
25469,58062,PC
8215,426,CV
38682,118110,PC
20873,62251,CV
8140,165,CV
30707,33922,CV
52487,65541,CV
35501,24127,CV
3506,48660,PC
47539,148117,PC
53646,801352,PC
30716,131499,PC
30943,113278,PC
8069,105,CV
14788,140879,PC
25636,144513,PC
24631,151034,PC
31557,46643,PC
25302,29216,PC
7769,55778,CV
6656,4392,CV
38678,51350,CV
7781,55031,CV
50185,801427,PC
4322,4369,PC
36400,106088,PC
9456,15631,PC
43599,106556,PC
20368,9323,CV
36315,125422,PC
38325,144799,PC
38555,801711,PC
16259,7936,PC
35157,128883,PC
28246,22520,CV
6195,12873,CV
18677,57864,PC
36797,802134,CV
47551,46355,CV
39166,31245,CV
14313,53499,CV
40673,145891,PC
8812,5168,CV
37596,31754,CV
2890,14866,PC
25290,33521,PC
40313,34767,CV
23955,12315,CV
9751,9388,PC
27696,11056,PC
35012,33529,CV
30513,38553,CV
28082,15562,CV
28189,44076,CV
8906,5448,CV
41154,38437,CV
24748,33755,PC
52098,52117,CV
31356,126168,PC
30469,12770,PC
39222,138771,PC
25878,8019,PC
34873,23139,CV
34244,47816,PC
4938,159034,PC
35383,135710,PC
31218,114317,PC
28342,37,PC
8826,5223,CV
36805,143670,PC
45697,50344,CV
44855,62710,CV
18362,14505,CV
40283,33930,CV
34417,126003,PC
27610,18259,CV
44977,43893,CV
25519,35400,CV
38397,118536,PC
21012,23501,PC
13689,107604,PC
42729,128828,PC
43960,30747,PC
38484,137725,PC
51263,29366,PC
35866,28030,CV
23084,31322,CV
38952,13033,PC
2513,7297,PC
35013,35242,CV
2328,3346,PC
35012,33327,CV
52931,159125,PC
